car_id,category,equipment_name,valid_from,valid_to,is_latest,scrape_date
9296.0,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Télécommunication embarquée,Harman/kardon Surround Sound System,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,"Transmission, suspension et direction",Attelage de remorque (rabattable électriquement),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,BMW IconicSounds Electric,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,Cruise Control,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,Driving Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements extérieurs,Accès confort,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Réglage en largeur du dossier pour conducteur,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Toit ouvrant à commande électrique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95878.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements électriques,Cruise Control,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements électriques,Driving Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements extérieurs,Accès confort,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Toit ouvrant à commande électrique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Télécommunication embarquée,Harman/kardon Surround Sound System,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
27433.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements électriques,Active Cruise Control avec fonction Stop&Go,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements électriques,Driving Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,"Réglage électrique des sièges avant, avec fonction-mémoire pour siège conducteur",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Toit ouvrant à commande électrique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Volant chauffant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Télécommunication embarquée,Système haut-parleurs HiFi,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,"Transmission, suspension et direction",Attelage de remorque (rabattable électriquement),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
5928.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Charging,Adaptateur pour prise domestique (type E+F),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Charging,Flexible Fast Charger (mode 2),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,Active Cruise Control avec fonction Stop&Go,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,BMW IconicSounds Electric,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,Driving Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements extérieurs,Accès confort,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Réglage en largeur du dossier pour conducteur,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Volant chauffant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Télécommunication embarquée,Harman/kardon Surround Sound System,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
95560.0,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
93924.0,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
93924.0,Equipements électriques,Active Cruise Control avec fonction Stop&Go,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
93924.0,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
93924.0,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
93924.0,Equipements électriques,Driving Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
